20:39:50.120 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.3.Final
20:39:51.361 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 8b9a1d07-f579-4fe5-b4b7-b51e16ec0186_config-0
20:39:51.450 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 50 ms to scan 1 urls, producing 3 keys and 6 values 
20:39:51.490 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 15 ms to scan 1 urls, producing 4 keys and 9 values 
20:39:51.512 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 18 ms to scan 1 urls, producing 3 keys and 10 values 
20:39:51.731 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 215 ms to scan 195 urls, producing 0 keys and 0 values 
20:39:51.741 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 1 keys and 5 values 
20:39:51.758 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 13 ms to scan 1 urls, producing 1 keys and 7 values 
20:39:51.772 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 10 ms to scan 1 urls, producing 2 keys and 8 values 
20:39:51.956 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 180 ms to scan 195 urls, producing 0 keys and 0 values 
20:39:51.958 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8b9a1d07-f579-4fe5-b4b7-b51e16ec0186_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
20:39:51.959 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8b9a1d07-f579-4fe5-b4b7-b51e16ec0186_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$380/411785171
20:39:51.959 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8b9a1d07-f579-4fe5-b4b7-b51e16ec0186_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$381/755048126
20:39:51.960 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8b9a1d07-f579-4fe5-b4b7-b51e16ec0186_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
20:39:51.961 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8b9a1d07-f579-4fe5-b4b7-b51e16ec0186_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
20:39:51.973 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8b9a1d07-f579-4fe5-b4b7-b51e16ec0186_config-0] Try to connect to server on start up, server: {serverIp = '192.168.2.11', server main port = 8848}
20:39:53.546 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8b9a1d07-f579-4fe5-b4b7-b51e16ec0186_config-0] Success to connect to server [192.168.2.11:8848] on start up, connectionId = 1656160622413_192.168.2.2_54690
20:39:53.550 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8b9a1d07-f579-4fe5-b4b7-b51e16ec0186_config-0] Notify connected event to listeners.
20:39:53.551 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8b9a1d07-f579-4fe5-b4b7-b51e16ec0186_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
20:39:53.553 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8b9a1d07-f579-4fe5-b4b7-b51e16ec0186_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$390/526477332
20:39:53.723 [main] INFO  c.r.g.RuoYiGenApplication - [logStartupProfileInfo,646] - The following 1 profile is active: "dev"
20:39:57.790 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9202"]
20:39:57.791 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
20:39:57.791 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.62]
20:39:58.026 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
20:39:59.773 [main] INFO  c.a.c.s.SentinelWebMvcConfigurer - [addInterceptors,52] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
20:40:00.711 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 4b4852dc-726e-48dd-b33b-8339c4bd12d4
20:40:00.712 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4b4852dc-726e-48dd-b33b-8339c4bd12d4] RpcClient init label, labels = {module=naming, source=sdk}
20:40:00.715 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4b4852dc-726e-48dd-b33b-8339c4bd12d4] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
20:40:00.716 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4b4852dc-726e-48dd-b33b-8339c4bd12d4] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
20:40:00.716 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4b4852dc-726e-48dd-b33b-8339c4bd12d4] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
20:40:00.717 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4b4852dc-726e-48dd-b33b-8339c4bd12d4] Try to connect to server on start up, server: {serverIp = '192.168.2.11', server main port = 8848}
20:40:00.836 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4b4852dc-726e-48dd-b33b-8339c4bd12d4] Success to connect to server [192.168.2.11:8848] on start up, connectionId = 1656160629856_192.168.2.2_54716
20:40:00.836 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4b4852dc-726e-48dd-b33b-8339c4bd12d4] Notify connected event to listeners.
20:40:00.836 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4b4852dc-726e-48dd-b33b-8339c4bd12d4] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
20:40:00.837 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4b4852dc-726e-48dd-b33b-8339c4bd12d4] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$390/526477332
20:40:02.829 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9202"]
20:40:02.859 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP ruoyi-gen 192.168.182.1:9202 register finished
20:40:03.360 [main] INFO  c.r.g.RuoYiGenApplication - [logStarted,61] - Started RuoYiGenApplication in 14.236 seconds (JVM running for 18.29)
20:40:03.374 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=ruoyi-gen, group=DEFAULT_GROUP
20:40:03.380 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=ruoyi-gen-dev.yml, group=DEFAULT_GROUP
20:40:03.381 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=ruoyi-gen.yml, group=DEFAULT_GROUP
20:40:03.400 [nacos-grpc-client-executor-7] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4b4852dc-726e-48dd-b33b-8339c4bd12d4] Receive server push request, request = NotifySubscriberRequest, requestId = 10
20:40:03.420 [nacos-grpc-client-executor-7] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4b4852dc-726e-48dd-b33b-8339c4bd12d4] Ack server push request, request = NotifySubscriberRequest, requestId = 10
20:41:52.117 [http-nio-9202-exec-1] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
20:41:52.400 [http-nio-9202-exec-1] INFO  c.z.h.HikariDataSource - [getConnection,110] - HikariPool-1 - Starting...
20:41:52.860 [http-nio-9202-exec-1] INFO  c.z.h.HikariDataSource - [getConnection,123] - HikariPool-1 - Start completed.
